filename,target_emotion,target_class,pred_emotion,pred_class,target_prob,passed_gate
angry_01053.png,angry,0,angry,0,0.6614,True
angry_01054.png,angry,0,neutral,6,0.0312,False
angry_01055.png,angry,0,angry,0,0.359,True
angry_01056.png,angry,0,angry,0,0.7749,True
angry_01057.png,angry,0,neutral,6,0.1573,False
angry_01058.png,angry,0,neutral,6,0.0845,False
angry_01059.png,angry,0,neutral,6,0.206,False
angry_01060.png,angry,0,neutral,6,0.0938,False
angry_01061.png,angry,0,sad,4,0.0414,False
angry_01062.png,angry,0,neutral,6,0.2928,True
angry_01063.png,angry,0,angry,0,0.4117,True
angry_01064.png,angry,0,neutral,6,0.0346,False
angry_01065.png,angry,0,neutral,6,0.1889,False
angry_01066.png,angry,0,neutral,6,0.1195,False
angry_01067.png,angry,0,angry,0,0.4324,True
angry_01068.png,angry,0,sad,4,0.0667,False
angry_01069.png,angry,0,neutral,6,0.1781,False
angry_01070.png,angry,0,disgust,1,0.1358,False
angry_01071.png,angry,0,surprise,5,0.0196,False
angry_01072.png,angry,0,neutral,6,0.1242,False
angry_01073.png,angry,0,neutral,6,0.1536,False
angry_01074.png,angry,0,neutral,6,0.1159,False
angry_01075.png,angry,0,neutral,6,0.1589,False
angry_01076.png,angry,0,angry,0,0.2383,True
angry_01077.png,angry,0,neutral,6,0.0729,False
angry_01078.png,angry,0,angry,0,0.7814,True
angry_01079.png,angry,0,neutral,6,0.2729,True
angry_01080.png,angry,0,angry,0,0.3711,True
angry_01081.png,angry,0,happy,3,0.2323,False
angry_01082.png,angry,0,neutral,6,0.2391,False
angry_01083.png,angry,0,angry,0,0.5942,True
angry_01084.png,angry,0,fear,2,0.0781,False
angry_01085.png,angry,0,neutral,6,0.1597,False
angry_01086.png,angry,0,angry,0,0.5118,True
angry_01087.png,angry,0,angry,0,0.8598,True
angry_01088.png,angry,0,neutral,6,0.2938,True
angry_01089.png,angry,0,neutral,6,0.0933,False
angry_01090.png,angry,0,disgust,1,0.0097,False
angry_01091.png,angry,0,neutral,6,0.0817,False
angry_01092.png,angry,0,neutral,6,0.1212,False
angry_01093.png,angry,0,neutral,6,0.0498,False
angry_01094.png,angry,0,angry,0,0.254,True
angry_01095.png,angry,0,sad,4,0.2861,True
angry_01096.png,angry,0,neutral,6,0.0971,False
angry_01097.png,angry,0,angry,0,0.6634,True
angry_01098.png,angry,0,neutral,6,0.2381,False
angry_01099.png,angry,0,neutral,6,0.2866,True
angry_01100.png,angry,0,angry,0,0.6486,True
angry_01101.png,angry,0,neutral,6,0.3239,True
angry_01102.png,angry,0,angry,0,0.4625,True
angry_01103.png,angry,0,angry,0,0.4584,True
angry_01104.png,angry,0,sad,4,0.0648,False
angry_01105.png,angry,0,angry,0,0.319,True
angry_01106.png,angry,0,neutral,6,0.185,False
angry_01107.png,angry,0,neutral,6,0.16,False
angry_01108.png,angry,0,surprise,5,0.1302,False
angry_01109.png,angry,0,sad,4,0.1314,False
angry_01110.png,angry,0,neutral,6,0.3098,True
angry_01111.png,angry,0,angry,0,0.4838,True
angry_01112.png,angry,0,neutral,6,0.1052,False
angry_01113.png,angry,0,neutral,6,0.2511,True
angry_01114.png,angry,0,neutral,6,0.2891,True
angry_01115.png,angry,0,neutral,6,0.0733,False
angry_01116.png,angry,0,angry,0,0.5834,True
angry_01117.png,angry,0,neutral,6,0.061,False
angry_01118.png,angry,0,sad,4,0.1491,False
angry_01119.png,angry,0,neutral,6,0.154,False
angry_01120.png,angry,0,neutral,6,0.2421,False
angry_01121.png,angry,0,neutral,6,0.0824,False
angry_01122.png,angry,0,neutral,6,0.0726,False
angry_01123.png,angry,0,angry,0,0.398,True
angry_01124.png,angry,0,fear,2,0.3228,True
angry_01125.png,angry,0,fear,2,0.1364,False
angry_01126.png,angry,0,neutral,6,0.2667,True
angry_01127.png,angry,0,neutral,6,0.2173,False
angry_01128.png,angry,0,angry,0,0.4579,True
angry_01129.png,angry,0,angry,0,0.6032,True
angry_01130.png,angry,0,neutral,6,0.0827,False
angry_01131.png,angry,0,angry,0,0.4478,True
angry_01132.png,angry,0,angry,0,0.2568,True
angry_01133.png,angry,0,neutral,6,0.0352,False
angry_01134.png,angry,0,angry,0,0.3174,True
angry_01135.png,angry,0,angry,0,0.4022,True
angry_01136.png,angry,0,disgust,1,0.4147,True
angry_01137.png,angry,0,sad,4,0.2507,True
angry_01138.png,angry,0,disgust,1,0.1684,False
angry_01139.png,angry,0,angry,0,0.5032,True
angry_01140.png,angry,0,sad,4,0.2544,True
angry_01141.png,angry,0,fear,2,0.1501,False
angry_01142.png,angry,0,neutral,6,0.1503,False
angry_01143.png,angry,0,neutral,6,0.2294,False
angry_01144.png,angry,0,fear,2,0.3209,True
angry_01145.png,angry,0,angry,0,0.5916,True
angry_01146.png,angry,0,angry,0,0.7881,True
angry_01148.png,angry,0,sad,4,0.1637,False
angry_01149.png,angry,0,neutral,6,0.0349,False
angry_01150.png,angry,0,neutral,6,0.1725,False
angry_01151.png,angry,0,angry,0,0.4318,True
angry_01152.png,angry,0,neutral,6,0.1345,False
angry_01153.png,angry,0,angry,0,0.8627,True
angry_01154.png,angry,0,angry,0,0.3502,True
angry_01155.png,angry,0,angry,0,0.4621,True
angry_01156.png,angry,0,neutral,6,0.1799,False
angry_01157.png,angry,0,angry,0,0.6424,True
angry_01158.png,angry,0,neutral,6,0.0554,False
angry_01159.png,angry,0,disgust,1,0.2233,False
angry_01160.png,angry,0,neutral,6,0.1222,False
angry_01161.png,angry,0,neutral,6,0.0691,False
angry_01162.png,angry,0,angry,0,0.2812,True
angry_01163.png,angry,0,neutral,6,0.0866,False
angry_01164.png,angry,0,neutral,6,0.2212,False
angry_01165.png,angry,0,neutral,6,0.1293,False
angry_01166.png,angry,0,disgust,1,0.2228,False
angry_01167.png,angry,0,happy,3,0.055,False
angry_01168.png,angry,0,angry,0,0.3648,True
angry_01169.png,angry,0,sad,4,0.1211,False
angry_01170.png,angry,0,angry,0,0.9274,True
angry_01171.png,angry,0,angry,0,0.4494,True
angry_01172.png,angry,0,neutral,6,0.3029,True
angry_01173.png,angry,0,sad,4,0.2406,False
angry_01174.png,angry,0,angry,0,0.857,True
angry_01175.png,angry,0,neutral,6,0.079,False
angry_01176.png,angry,0,neutral,6,0.2503,True
angry_01177.png,angry,0,angry,0,0.3026,True
angry_01178.png,angry,0,angry,0,0.272,True
angry_01179.png,angry,0,angry,0,0.4484,True
angry_01180.png,angry,0,fear,2,0.2202,False
angry_01181.png,angry,0,fear,2,0.2388,False
angry_01182.png,angry,0,angry,0,0.582,True
angry_01183.png,angry,0,neutral,6,0.1988,False
angry_01184.png,angry,0,neutral,6,0.1192,False
angry_01185.png,angry,0,surprise,5,0.0118,False
angry_01186.png,angry,0,neutral,6,0.2329,False
angry_01187.png,angry,0,angry,0,0.4451,True
angry_01188.png,angry,0,angry,0,0.7568,True
angry_01189.png,angry,0,surprise,5,0.1334,False
angry_01190.png,angry,0,neutral,6,0.3498,True
angry_01191.png,angry,0,neutral,6,0.2889,True
angry_01192.png,angry,0,angry,0,0.3375,True
angry_01193.png,angry,0,angry,0,0.7848,True
angry_01194.png,angry,0,neutral,6,0.0372,False
angry_01195.png,angry,0,angry,0,0.3797,True
angry_01196.png,angry,0,angry,0,0.8594,True
angry_01197.png,angry,0,angry,0,0.4562,True
angry_01198.png,angry,0,neutral,6,0.2397,False
angry_01199.png,angry,0,neutral,6,0.1001,False
angry_01200.png,angry,0,fear,2,0.3126,True
angry_01201.png,angry,0,sad,4,0.2325,False
angry_01202.png,angry,0,angry,0,0.2928,True
angry_01203.png,angry,0,neutral,6,0.1328,False
angry_01204.png,angry,0,angry,0,0.6888,True
angry_01205.png,angry,0,angry,0,0.5252,True
angry_01206.png,angry,0,neutral,6,0.129,False
angry_01207.png,angry,0,angry,0,0.3687,True
angry_01208.png,angry,0,fear,2,0.0996,False
angry_01209.png,angry,0,angry,0,0.6855,True
angry_01210.png,angry,0,neutral,6,0.0159,False
angry_01211.png,angry,0,angry,0,0.7588,True
angry_01212.png,angry,0,angry,0,0.6027,True
angry_01213.png,angry,0,fear,2,0.1677,False
angry_01214.png,angry,0,disgust,1,0.2613,False
angry_01215.png,angry,0,neutral,6,0.1562,False
angry_01216.png,angry,0,neutral,6,0.1089,False
angry_01217.png,angry,0,neutral,6,0.1812,False
angry_01218.png,angry,0,neutral,6,0.0429,False
angry_01219.png,angry,0,angry,0,0.7388,True
angry_01220.png,angry,0,sad,4,0.2233,False
angry_01221.png,angry,0,angry,0,0.3116,True
angry_01222.png,angry,0,angry,0,0.6683,True
angry_01223.png,angry,0,sad,4,0.0465,False
angry_01224.png,angry,0,fear,2,0.081,False
angry_01225.png,angry,0,happy,3,0.0417,False
angry_01226.png,angry,0,neutral,6,0.238,False
angry_01227.png,angry,0,angry,0,0.4095,True
angry_01228.png,angry,0,neutral,6,0.1785,False
angry_01229.png,angry,0,angry,0,0.8305,True
angry_01230.png,angry,0,neutral,6,0.3357,True
angry_01231.png,angry,0,angry,0,0.5014,True
angry_01232.png,angry,0,neutral,6,0.1577,False
angry_01233.png,angry,0,surprise,5,0.0732,False
angry_01234.png,angry,0,angry,0,0.7117,True
angry_01235.png,angry,0,angry,0,0.3589,True
angry_01236.png,angry,0,angry,0,0.454,True
angry_01237.png,angry,0,neutral,6,0.0406,False
angry_01238.png,angry,0,surprise,5,0.069,False
angry_01239.png,angry,0,angry,0,0.4939,True
angry_01240.png,angry,0,angry,0,0.5986,True
angry_01241.png,angry,0,neutral,6,0.1345,False
angry_01242.png,angry,0,neutral,6,0.0625,False
angry_01243.png,angry,0,angry,0,0.455,True
angry_01244.png,angry,0,happy,3,0.3487,True
angry_01245.png,angry,0,neutral,6,0.0975,False
angry_01246.png,angry,0,angry,0,0.8031,True
angry_01247.png,angry,0,fear,2,0.0925,False
angry_01248.png,angry,0,sad,4,0.1785,False
angry_01249.png,angry,0,angry,0,0.386,True
angry_01250.png,angry,0,surprise,5,0.2141,False
angry_01251.png,angry,0,angry,0,0.4808,True
angry_01252.png,angry,0,neutral,6,0.0533,False
angry_01253.png,angry,0,angry,0,0.4584,True
angry_01254.png,angry,0,surprise,5,0.1393,False
angry_01255.png,angry,0,neutral,6,0.3426,True
angry_01256.png,angry,0,angry,0,0.5004,True
angry_01257.png,angry,0,angry,0,0.4587,True
angry_01258.png,angry,0,sad,4,0.1324,False
angry_01259.png,angry,0,angry,0,0.5661,True
angry_01260.png,angry,0,angry,0,0.4648,True
angry_01261.png,angry,0,neutral,6,0.056,False
angry_01262.png,angry,0,disgust,1,0.2546,True
angry_01263.png,angry,0,angry,0,0.4393,True
angry_01264.png,angry,0,neutral,6,0.0485,False
angry_01265.png,angry,0,surprise,5,0.2279,False
angry_01266.png,angry,0,neutral,6,0.0805,False
angry_01267.png,angry,0,neutral,6,0.0663,False
angry_01268.png,angry,0,angry,0,0.5703,True
angry_01269.png,angry,0,neutral,6,0.2885,True
angry_01270.png,angry,0,angry,0,0.4294,True
angry_01271.png,angry,0,neutral,6,0.2354,False
angry_01272.png,angry,0,neutral,6,0.2025,False
angry_01273.png,angry,0,neutral,6,0.0851,False
angry_01274.png,angry,0,neutral,6,0.0428,False
angry_01275.png,angry,0,angry,0,0.6796,True
angry_01276.png,angry,0,angry,0,0.6683,True
angry_01277.png,angry,0,angry,0,0.7762,True
angry_01278.png,angry,0,neutral,6,0.0406,False
angry_01279.png,angry,0,angry,0,0.3575,True
angry_01280.png,angry,0,neutral,6,0.3138,True
angry_01281.png,angry,0,neutral,6,0.1804,False
angry_01282.png,angry,0,neutral,6,0.3028,True
angry_01283.png,angry,0,angry,0,0.3314,True
angry_01284.png,angry,0,neutral,6,0.1005,False
angry_01285.png,angry,0,neutral,6,0.0954,False
angry_01286.png,angry,0,neutral,6,0.0524,False
angry_01287.png,angry,0,neutral,6,0.0885,False
angry_01288.png,angry,0,neutral,6,0.1377,False
angry_01289.png,angry,0,neutral,6,0.2115,False
angry_01290.png,angry,0,surprise,5,0.0253,False
angry_01291.png,angry,0,angry,0,0.3187,True
angry_01292.png,angry,0,sad,4,0.1864,False
angry_01293.png,angry,0,angry,0,0.3086,True
angry_01294.png,angry,0,angry,0,0.8282,True
angry_01295.png,angry,0,angry,0,0.39,True
angry_01296.png,angry,0,angry,0,0.3374,True
angry_01297.png,angry,0,neutral,6,0.082,False
angry_01298.png,angry,0,angry,0,0.5043,True
angry_01299.png,angry,0,neutral,6,0.107,False
angry_01300.png,angry,0,neutral,6,0.2099,False
angry_01301.png,angry,0,surprise,5,0.0135,False
angry_01302.png,angry,0,happy,3,0.1161,False
angry_01303.png,angry,0,angry,0,0.499,True
angry_01304.png,angry,0,sad,4,0.152,False
angry_01305.png,angry,0,neutral,6,0.1718,False
angry_01306.png,angry,0,fear,2,0.2171,False
angry_01307.png,angry,0,neutral,6,0.1183,False
angry_01308.png,angry,0,angry,0,0.5308,True
angry_01309.png,angry,0,angry,0,0.6779,True
angry_01310.png,angry,0,neutral,6,0.1479,False
angry_01311.png,angry,0,angry,0,0.822,True
angry_01312.png,angry,0,sad,4,0.1045,False
angry_01313.png,angry,0,neutral,6,0.3117,True
angry_01314.png,angry,0,neutral,6,0.1171,False
angry_01315.png,angry,0,disgust,1,0.3978,True
angry_01316.png,angry,0,neutral,6,0.0927,False
angry_01317.png,angry,0,neutral,6,0.189,False
angry_01318.png,angry,0,neutral,6,0.0688,False
angry_01319.png,angry,0,neutral,6,0.1457,False
angry_01320.png,angry,0,neutral,6,0.329,True
angry_01321.png,angry,0,angry,0,0.9181,True
angry_01322.png,angry,0,neutral,6,0.105,False
angry_01323.png,angry,0,surprise,5,0.1645,False
angry_01324.png,angry,0,disgust,1,0.1334,False
angry_01325.png,angry,0,sad,4,0.1275,False
angry_01326.png,angry,0,happy,3,0.1696,False
angry_01327.png,angry,0,angry,0,0.467,True
angry_01328.png,angry,0,neutral,6,0.3191,True
angry_01329.png,angry,0,angry,0,0.4733,True
angry_01330.png,angry,0,angry,0,0.5274,True
angry_01333.png,angry,0,neutral,6,0.1799,False
angry_01334.png,angry,0,angry,0,0.4779,True
angry_01335.png,angry,0,angry,0,0.4632,True
angry_01336.png,angry,0,angry,0,0.457,True
angry_01337.png,angry,0,angry,0,0.4869,True
angry_01338.png,angry,0,disgust,1,0.4011,True
angry_01339.png,angry,0,angry,0,0.3395,True
angry_01340.png,angry,0,neutral,6,0.1318,False
angry_01341.png,angry,0,neutral,6,0.0526,False
angry_01342.png,angry,0,neutral,6,0.2824,True
angry_01343.png,angry,0,happy,3,0.1269,False
angry_01344.png,angry,0,neutral,6,0.0968,False
angry_01345.png,angry,0,angry,0,0.767,True
angry_01346.png,angry,0,happy,3,0.0654,False
angry_01347.png,angry,0,neutral,6,0.0284,False
angry_01348.png,angry,0,angry,0,0.3946,True
angry_01349.png,angry,0,angry,0,0.3623,True
angry_01350.png,angry,0,neutral,6,0.0671,False
angry_01351.png,angry,0,neutral,6,0.2313,False
angry_01352.png,angry,0,angry,0,0.2439,True
angry_01353.png,angry,0,neutral,6,0.03,False
angry_01354.png,angry,0,angry,0,0.676,True
angry_01355.png,angry,0,neutral,6,0.0632,False
angry_01356.png,angry,0,angry,0,0.6172,True
angry_01357.png,angry,0,angry,0,0.5038,True
angry_01358.png,angry,0,fear,2,0.337,True
angry_01359.png,angry,0,neutral,6,0.1717,False
angry_01360.png,angry,0,neutral,6,0.1406,False
angry_01361.png,angry,0,angry,0,0.8285,True
angry_01362.png,angry,0,neutral,6,0.0397,False
angry_01363.png,angry,0,angry,0,0.3626,True
angry_01364.png,angry,0,neutral,6,0.1959,False
angry_01365.png,angry,0,angry,0,0.4771,True
angry_01366.png,angry,0,fear,2,0.336,True
angry_01367.png,angry,0,neutral,6,0.0778,False
angry_01368.png,angry,0,fear,2,0.0785,False
angry_01369.png,angry,0,neutral,6,0.0964,False
angry_01370.png,angry,0,fear,2,0.074,False
angry_01371.png,angry,0,angry,0,0.6933,True
angry_01372.png,angry,0,neutral,6,0.0548,False
angry_01373.png,angry,0,fear,2,0.0779,False
angry_01374.png,angry,0,surprise,5,0.0236,False
angry_01375.png,angry,0,disgust,1,0.419,True
angry_01376.png,angry,0,angry,0,0.6824,True
angry_01377.png,angry,0,angry,0,0.6088,True
angry_01378.png,angry,0,angry,0,0.4802,True
angry_01379.png,angry,0,angry,0,0.3218,True
angry_01380.png,angry,0,neutral,6,0.1147,False
angry_01381.png,angry,0,neutral,6,0.1006,False
angry_01382.png,angry,0,neutral,6,0.2699,True
angry_01383.png,angry,0,surprise,5,0.139,False
angry_01384.png,angry,0,neutral,6,0.1512,False
angry_01385.png,angry,0,neutral,6,0.2077,False
angry_01386.png,angry,0,angry,0,0.4493,True
angry_01387.png,angry,0,angry,0,0.499,True
angry_01388.png,angry,0,disgust,1,0.0454,False
angry_01389.png,angry,0,disgust,1,0.4434,True
angry_01390.png,angry,0,disgust,1,0.0957,False
angry_01391.png,angry,0,neutral,6,0.2591,True
angry_01392.png,angry,0,angry,0,0.3111,True
angry_01393.png,angry,0,neutral,6,0.4021,True
angry_01394.png,angry,0,neutral,6,0.1948,False
angry_01395.png,angry,0,angry,0,0.4545,True
angry_01396.png,angry,0,surprise,5,0.1253,False
angry_01397.png,angry,0,fear,2,0.1966,False
angry_01398.png,angry,0,angry,0,0.5511,True
angry_01400.png,angry,0,angry,0,0.672,True
angry_01401.png,angry,0,neutral,6,0.0586,False
angry_01402.png,angry,0,neutral,6,0.2284,False
angry_01403.png,angry,0,angry,0,0.3906,True
angry_01404.png,angry,0,angry,0,0.4328,True
angry_01405.png,angry,0,neutral,6,0.169,False
angry_01406.png,angry,0,neutral,6,0.0361,False
angry_01407.png,angry,0,disgust,1,0.0164,False
angry_01408.png,angry,0,neutral,6,0.0991,False
angry_01409.png,angry,0,neutral,6,0.1222,False
angry_01410.png,angry,0,happy,3,0.0077,False
angry_01411.png,angry,0,neutral,6,0.156,False
angry_01412.png,angry,0,sad,4,0.1264,False
angry_01413.png,angry,0,angry,0,0.5536,True
angry_01414.png,angry,0,angry,0,0.4205,True
angry_01415.png,angry,0,neutral,6,0.0334,False
angry_01416.png,angry,0,neutral,6,0.0868,False
angry_01417.png,angry,0,neutral,6,0.2106,False
angry_01418.png,angry,0,neutral,6,0.0865,False
angry_01419.png,angry,0,angry,0,0.2894,True
angry_01420.png,angry,0,neutral,6,0.0911,False
angry_01421.png,angry,0,angry,0,0.3342,True
angry_01422.png,angry,0,neutral,6,0.0893,False
angry_01423.png,angry,0,neutral,6,0.3113,True
angry_01424.png,angry,0,angry,0,0.3766,True
angry_01425.png,angry,0,angry,0,0.4102,True
angry_01426.png,angry,0,angry,0,0.4855,True
angry_01427.png,angry,0,angry,0,0.5106,True
angry_01428.png,angry,0,surprise,5,0.0901,False
angry_01429.png,angry,0,neutral,6,0.2556,True
angry_01430.png,angry,0,fear,2,0.1724,False
angry_01431.png,angry,0,angry,0,0.5643,True
angry_01432.png,angry,0,angry,0,0.6458,True
angry_01433.png,angry,0,neutral,6,0.1183,False
angry_01434.png,angry,0,neutral,6,0.1186,False
angry_01435.png,angry,0,neutral,6,0.0328,False
angry_01436.png,angry,0,angry,0,0.2727,True
angry_01437.png,angry,0,angry,0,0.3574,True
angry_01438.png,angry,0,sad,4,0.2864,True
angry_01439.png,angry,0,angry,0,0.3431,True
angry_01440.png,angry,0,neutral,6,0.3428,True
angry_01441.png,angry,0,neutral,6,0.138,False
angry_01442.png,angry,0,fear,2,0.1,False
angry_01443.png,angry,0,angry,0,0.5815,True
angry_01444.png,angry,0,angry,0,0.5649,True
angry_01445.png,angry,0,angry,0,0.8896,True
angry_01446.png,angry,0,neutral,6,0.3463,True
angry_01447.png,angry,0,neutral,6,0.0861,False
angry_01448.png,angry,0,fear,2,0.2404,False
angry_01449.png,angry,0,angry,0,0.521,True
angry_01450.png,angry,0,angry,0,0.701,True
angry_01451.png,angry,0,angry,0,0.7042,True
angry_01452.png,angry,0,neutral,6,0.2271,False
angry_01453.png,angry,0,angry,0,0.4276,True
angry_01454.png,angry,0,neutral,6,0.0362,False
angry_01455.png,angry,0,angry,0,0.2738,True
angry_01456.png,angry,0,angry,0,0.4503,True
angry_01457.png,angry,0,angry,0,0.4264,True
angry_01458.png,angry,0,neutral,6,0.0733,False
angry_01459.png,angry,0,neutral,6,0.0858,False
angry_01460.png,angry,0,surprise,5,0.0243,False
angry_01461.png,angry,0,angry,0,0.5727,True
angry_01462.png,angry,0,angry,0,0.613,True
angry_01463.png,angry,0,neutral,6,0.3546,True
angry_01464.png,angry,0,neutral,6,0.0752,False
angry_01465.png,angry,0,angry,0,0.7545,True
angry_01466.png,angry,0,angry,0,0.6988,True
angry_01467.png,angry,0,angry,0,0.6374,True
angry_01468.png,angry,0,neutral,6,0.3764,True
angry_01469.png,angry,0,angry,0,0.3459,True
angry_01470.png,angry,0,neutral,6,0.1629,False
angry_01471.png,angry,0,fear,2,0.1946,False
angry_01472.png,angry,0,angry,0,0.3865,True
angry_01473.png,angry,0,neutral,6,0.0585,False
angry_01474.png,angry,0,angry,0,0.6524,True
angry_01475.png,angry,0,angry,0,0.542,True
angry_01476.png,angry,0,angry,0,0.5559,True
angry_01477.png,angry,0,neutral,6,0.1424,False
angry_01478.png,angry,0,neutral,6,0.1996,False
angry_01479.png,angry,0,angry,0,0.7835,True
angry_01480.png,angry,0,neutral,6,0.0859,False
angry_01481.png,angry,0,angry,0,0.6304,True
angry_01482.png,angry,0,fear,2,0.0573,False
angry_01483.png,angry,0,angry,0,0.3657,True
angry_01484.png,angry,0,angry,0,0.3895,True
angry_01485.png,angry,0,neutral,6,0.3159,True
angry_01486.png,angry,0,neutral,6,0.1954,False
angry_01487.png,angry,0,angry,0,0.7224,True
angry_01488.png,angry,0,neutral,6,0.2701,True
angry_01489.png,angry,0,neutral,6,0.2104,False
angry_01490.png,angry,0,angry,0,0.5682,True
angry_01491.png,angry,0,fear,2,0.2059,False
angry_01492.png,angry,0,neutral,6,0.2702,True
angry_01493.png,angry,0,angry,0,0.5684,True
angry_01494.png,angry,0,sad,4,0.3409,True
angry_01495.png,angry,0,neutral,6,0.1911,False
angry_01496.png,angry,0,angry,0,0.3394,True
angry_01497.png,angry,0,angry,0,0.6547,True
angry_01498.png,angry,0,angry,0,0.6655,True
angry_01499.png,angry,0,neutral,6,0.0339,False
fear_00000.png,fear,2,neutral,6,0.0997,False
fear_00001.png,fear,2,fear,2,0.3066,True
fear_00002.png,fear,2,neutral,6,0.0702,False
fear_00003.png,fear,2,neutral,6,0.071,False
fear_00004.png,fear,2,neutral,6,0.0297,False
fear_00005.png,fear,2,sad,4,0.2613,True
fear_00006.png,fear,2,fear,2,0.4396,True
fear_00007.png,fear,2,fear,2,0.3406,True
fear_00008.png,fear,2,fear,2,0.4171,True
fear_00009.png,fear,2,fear,2,0.2589,True
fear_00010.png,fear,2,surprise,5,0.1996,False
fear_00011.png,fear,2,disgust,1,0.0612,False
fear_00012.png,fear,2,surprise,5,0.2092,False
fear_00013.png,fear,2,neutral,6,0.0841,False
fear_00014.png,fear,2,surprise,5,0.1383,False
fear_00015.png,fear,2,neutral,6,0.0287,False
fear_00016.png,fear,2,neutral,6,0.0722,False
fear_00017.png,fear,2,neutral,6,0.0488,False
fear_00018.png,fear,2,neutral,6,0.0928,False
fear_00019.png,fear,2,surprise,5,0.1327,False
fear_00020.png,fear,2,angry,0,0.0535,False
fear_00021.png,fear,2,surprise,5,0.0575,False
fear_00022.png,fear,2,surprise,5,0.0301,False
fear_00023.png,fear,2,neutral,6,0.1451,False
fear_00024.png,fear,2,happy,3,0.1857,False
fear_00025.png,fear,2,sad,4,0.0567,False
fear_00026.png,fear,2,fear,2,0.3712,True
fear_00027.png,fear,2,neutral,6,0.0782,False
fear_00028.png,fear,2,neutral,6,0.036,False
fear_00029.png,fear,2,angry,0,0.0922,False
fear_00030.png,fear,2,surprise,5,0.0875,False
fear_00031.png,fear,2,surprise,5,0.0224,False
fear_00032.png,fear,2,happy,3,0.0954,False
fear_00033.png,fear,2,neutral,6,0.0639,False
fear_00034.png,fear,2,neutral,6,0.0254,False
fear_00035.png,fear,2,neutral,6,0.1145,False
fear_00036.png,fear,2,fear,2,0.5588,True
fear_00037.png,fear,2,sad,4,0.2059,False
fear_00038.png,fear,2,angry,0,0.1442,False
fear_00039.png,fear,2,sad,4,0.1292,False
fear_00040.png,fear,2,sad,4,0.0953,False
fear_00041.png,fear,2,surprise,5,0.1469,False
fear_00042.png,fear,2,neutral,6,0.122,False
fear_00043.png,fear,2,neutral,6,0.1037,False
fear_00044.png,fear,2,fear,2,0.4294,True
fear_00045.png,fear,2,fear,2,0.5133,True
fear_00046.png,fear,2,neutral,6,0.1093,False
fear_00047.png,fear,2,neutral,6,0.1233,False
fear_00048.png,fear,2,neutral,6,0.0385,False
fear_00049.png,fear,2,neutral,6,0.0862,False
fear_00050.png,fear,2,fear,2,0.558,True
fear_00051.png,fear,2,angry,0,0.2211,False
fear_00052.png,fear,2,happy,3,0.01,False
fear_00053.png,fear,2,fear,2,0.6156,True
fear_00054.png,fear,2,angry,0,0.2325,False
fear_00055.png,fear,2,neutral,6,0.1055,False
fear_00056.png,fear,2,neutral,6,0.051,False
fear_00057.png,fear,2,fear,2,0.6,True
fear_00058.png,fear,2,neutral,6,0.0279,False
fear_00059.png,fear,2,fear,2,0.5635,True
fear_00060.png,fear,2,happy,3,0.2261,False
fear_00061.png,fear,2,angry,0,0.0763,False
fear_00062.png,fear,2,happy,3,0.0133,False
fear_00063.png,fear,2,surprise,5,0.0445,False
fear_00064.png,fear,2,fear,2,0.3747,True
fear_00065.png,fear,2,fear,2,0.4863,True
fear_00066.png,fear,2,neutral,6,0.0223,False
fear_00067.png,fear,2,fear,2,0.7188,True
fear_00068.png,fear,2,surprise,5,0.1186,False
fear_00069.png,fear,2,neutral,6,0.1067,False
fear_00070.png,fear,2,neutral,6,0.2145,False
fear_00071.png,fear,2,neutral,6,0.1187,False
fear_00072.png,fear,2,fear,2,0.496,True
fear_00073.png,fear,2,fear,2,0.3171,True
fear_00074.png,fear,2,fear,2,0.382,True
fear_00075.png,fear,2,surprise,5,0.0686,False
fear_00076.png,fear,2,surprise,5,0.2935,True
fear_00077.png,fear,2,fear,2,0.6186,True
fear_00078.png,fear,2,neutral,6,0.0306,False
fear_00079.png,fear,2,neutral,6,0.0585,False
fear_00080.png,fear,2,disgust,1,0.115,False
fear_00081.png,fear,2,happy,3,0.0911,False
fear_00082.png,fear,2,happy,3,0.0614,False
fear_00083.png,fear,2,surprise,5,0.3844,True
fear_00084.png,fear,2,neutral,6,0.0961,False
fear_00085.png,fear,2,sad,4,0.0787,False
fear_00086.png,fear,2,angry,0,0.0407,False
fear_00087.png,fear,2,neutral,6,0.0478,False
fear_00088.png,fear,2,fear,2,0.626,True
fear_00089.png,fear,2,neutral,6,0.1627,False
fear_00090.png,fear,2,surprise,5,0.1138,False
fear_00091.png,fear,2,neutral,6,0.0124,False
fear_00092.png,fear,2,surprise,5,0.0252,False
fear_00093.png,fear,2,angry,0,0.2865,True
fear_00094.png,fear,2,surprise,5,0.1121,False
fear_00095.png,fear,2,neutral,6,0.0428,False
fear_00096.png,fear,2,angry,0,0.0932,False
fear_00097.png,fear,2,neutral,6,0.0254,False
fear_00098.png,fear,2,neutral,6,0.0329,False
fear_00099.png,fear,2,neutral,6,0.1691,False
fear_00100.png,fear,2,neutral,6,0.0163,False
fear_00101.png,fear,2,fear,2,0.4569,True
fear_00102.png,fear,2,angry,0,0.1958,False
fear_00103.png,fear,2,angry,0,0.301,True
fear_00104.png,fear,2,sad,4,0.1191,False
fear_00105.png,fear,2,happy,3,0.1504,False
fear_00106.png,fear,2,fear,2,0.4441,True
